12,0.42316699028015137
16,0.7481899261474609
16,0.9321670532226562
20,1.7133970260620117
16,0.7990000247955322
25,3.5132389068603516
12,0.32152390480041504
16,0.7279641628265381
25,3.0376570224761963
12,0.27883291244506836
20,1.2107279300689697
25,2.5410258769989014
12,0.24707889556884766
12,0.2600529193878174
15,0.4657888412475586
20,1.1780447959899902
15,0.46654796600341797
25,2.5974199771881104
16,0.6053488254547119
20,1.1833000183105469
12,0.2908329963684082
16,0.6357789039611816
16,0.7113490104675293
15,0.45781993865966797
20,1.163050889968872
15,0.48763298988342285
15,0.5484011173248291
15,0.5232338905334473
12,0.2854299545288086
20,1.2970860004425049
16,0.6218669414520264
20,1.2869770526885986
12,0.26869702339172363
25,2.778291940689087
16,0.648770809173584
15,0.5423429012298584
15,0.4543421268463135
12,0.2768290042877197
15,0.5176591873168945
16,0.6305208206176758
15,0.6751210689544678
20,1.5412790775299072
20,1.532707929611206
15,0.6839301586151123
12,0.3457341194152832
15,0.5604019165039062
16,0.7838239669799805
25,3.361422061920166
20,1.6063079833984375
16,0.7585999965667725
12,0.33123278617858887
12,0.34813714027404785
25,3.1027438640594482
12,0.341123104095459
20,1.4010100364685059
16,0.7573261260986328
20,1.4300918579101562
20,1.4387202262878418
15,0.6028411388397217
25,3.1681950092315674
15,0.590803861618042
12,0.3353750705718994
12,0.32926511764526367
20,1.403045892715454
12,0.32500505447387695
12,0.4047989845275879
20,1.494088888168335
12,0.32221508026123047
25,3.0741541385650635
20,1.5341570377349854
15,0.5283050537109375
15,0.5389790534973145
15,0.46750712394714355
16,0.6138701438903809
15,0.4752230644226074
12,0.25110697746276855
12,0.2500121593475342
15,0.47980713844299316
16,0.5926101207733154
25,2.8764090538024902
15,0.44150400161743164
20,1.3397130966186523
20,1.3613579273223877
20,1.2854928970336914
15,0.5146470069885254
12,0.3208189010620117
12,0.2865138053894043
12,0.2892799377441406
25,3.055166006088257
16,0.774756908416748
20,1.3353309631347656
12,0.297497034072876
20,1.229722023010254
25,2.9830520153045654
20,1.2179269790649414
20,1.262937068939209
16,0.6803898811340332
20,1.4282188415527344
15,0.546806812286377
16,0.7514162063598633
20,1.496243953704834
15,0.5333640575408936
15,0.5149450302124023
15,0.48597192764282227
12,0.2622368335723877
20,1.3875188827514648
15,0.5289230346679688
15,0.5161261558532715
12,0.2744739055633545
20,1.2841901779174805
12,0.2800149917602539
20,1.2911248207092285
25,2.7738537788391113
16,0.679189920425415
20,1.2846400737762451
16,0.6614530086517334
16,0.6627199649810791
16,0.6173598766326904
25,2.9237759113311768
20,1.3547451496124268
15,0.5476341247558594
16,0.7002809047698975
15,0.7596869468688965
15,0.5596160888671875
15,0.5069971084594727
20,1.2213389873504639
15,0.5376529693603516
15,0.4914820194244385
25,3.057839870452881
20,1.2999389171600342
20,1.568997859954834
15,0.5286099910736084
25,3.070590019226074
15,0.5429110527038574
12,0.32769107818603516
12,0.34261012077331543
12,0.28777623176574707
21,2.16947603225708
15,0.6217989921569824
21,2.127807855606079
15,0.5180320739746094
12,0.2957329750061035
